start_year,end_year,code,label,notes,review_flag
1980,2019,354,"Ticket, station, express, and travel agents",,FALSE
1980,2019,360,"Typist/word processor, data entry/keypunch operator",,FALSE
1980,2019,361,Railroad clerks,,FALSE
1980,2019,362,Boeing clerks,,FALSE
1980,2019,363,Public utility workers,,FALSE
1980,2019,364,Public utility supervisors and officials,,FALSE
1980,2019,365,"Customer service clerk, NEC",,FALSE
1980,2019,370,Clerks NEC,,FALSE
1980,2019,380,"Sales representatives, travelling sales reps",,FALSE
1980,2019,381,Auctioneer,,FALSE
1980,2019,382,Demonstrators,,FALSE
1980,2019,383,"Hucksters, peddlers, promoters",,FALSE
1980,2019,384,Lumber sales reps,,FALSE
1980,2019,385,"Insurance agents, brokers, underwriters, and appraisers",,FALSE
1980,2019,386,Car sales reps,,FALSE
1980,2019,387,"Mink rancher/trapper, fur trader, furrier",,FALSE
1980,2019,388,Chemical/paint salesman,,FALSE
1980,2019,390,Newsboys,,FALSE
1980,2019,393,"Real estate agents, brokers, developers, and appraisers",,FALSE
1980,2019,395,Stocks and bonds sales,,FALSE
1980,2019,396,Sales clerks NEC,,FALSE
1980,2019,400,Carpet makers and layers,,FALSE
1980,2019,401,Bakers,,FALSE
1980,2019,402,Blacksmiths,,FALSE
1980,2019,403,Boilermakers,,FALSE
1980,2019,404,"Bookbinder, bookbindery worker",,FALSE
1980,2019,405,"Brickmasons, stonemasons, and tile setters",,FALSE
1980,2019,406,Building and construction contractors,,FALSE
1980,2019,407,Boatbuilders,,FALSE
1980,2019,408,Railroad contractors,,FALSE
1980,2019,409,Shipwrights,,FALSE
1980,2019,410,Cabinetmakers,,FALSE
1980,2019,411,Carpenters,,FALSE
1980,2019,412,Fabric workers,,FALSE
1980,2019,413,Cement and concrete finishers,,FALSE
1980,2019,414,Compositors and typesetters,,FALSE
1980,2019,415,"Cranemen, derrickmen, and hoistmen",,FALSE
1980,2019,416,Oil well drillers,,FALSE
1980,2019,417,Oil refinery workers,,FALSE
1980,2019,418,"Electricians, atomic energy",,FALSE
1980,2019,419,"Electricians, boeing or airplane",,FALSE
1980,2019,420,Decorators and window dressers,,FALSE
1980,2019,421,Electricians,,FALSE
1980,2019,422,"Electricians, shipyard",,FALSE
1980,2019,423,Electrotypers and sterotypers,,FALSE
1980,2019,424,Engraver (photoengraver-695),,FALSE
1980,2019,425,"Road graders, pavers, machine operators, and excavators",,FALSE
1980,2019,426,Water well drillers,,FALSE
1980,2019,427,Railroad foremen,,FALSE
1980,2019,429,"Construction foremen, etc. NEC",,FALSE
1980,2019,430,Foremen NEC,,FALSE
1980,2019,431,Forgemen and hammermen,,FALSE
1980,2019,434,Glaziers,,FALSE
1980,2019,435,Smelter workers,,FALSE
1980,2019,436,Fiberglass worker,,FALSE
1980,2019,437,"Plastics laminator, worker",,FALSE
1980,2019,444,"Log/lumber inspectors, scalers, graders, and timber cruisers",,FALSE
1980,2019,445,"Inspectors, machinery",,FALSE
1980,2019,446,"Inspectors, boeing",,FALSE
1980,2019,447,Railroad inspectors,,FALSE
1980,2019,448,"Inspectors, construction",,FALSE
1980,2019,450,Inspectors NEC,,FALSE
1980,2019,451,"Jewelers, watchmakers, gold and silversmiths, locksmiths",,FALSE
1980,2019,452,"Jobsetters, metal",,FALSE
1980,2019,453,Telegraph/telephone/power line workers,,FALSE
1980,2019,454,Locomotive engineers,,FALSE
1980,2019,455,Logging engineers,,FALSE
1980,2019,459,Telephone installers and repairers,,FALSE
1980,2019,460,Locomotive firemen,,FALSE
1980,2019,461,Military machinist,,FALSE
1980,2019,462,Manufacturing workers,,FALSE
1980,2019,464,Logging machinists and mechanics,,FALSE
1980,2019,465,Machinists NEC,,FALSE
1980,2019,466,"Machinists, boeing",,FALSE
1980,2019,467,"Machinists, shipyard",,FALSE
1980,2019,468,"Maintenance workers, boeing",,FALSE
1980,2019,469,Railroad workers NEC,,FALSE
1980,2019,470,Air conditioning/heating/refrigeration mechanics & repair workers,,FALSE
1980,2019,471,Airplane mechanics and repair workers,,FALSE
1980,2019,472,Automobile mechanics and repair workers,,FALSE
1980,2019,473,Office machine mechanics and repair workers,,FALSE
1980,2019,474,Radio/television mechanics and repair workers,,FALSE
1980,2019,475,Railroad/car shop mechanics and repair workers,,FALSE
1980,2019,476,"Maintenance--lumber, plywood, veneer, etc.",,FALSE
1980,2019,477,"Tire recappers and repairers, and rubber welders",,FALSE
1980,2019,479,Body and fender repair workers and auto painters,,FALSE
1980,2019,480,Mechanics and repair workers NEC,,FALSE
1980,2019,490,Grain and feed mill workers,,FALSE
1980,2019,491,Millwrights,,FALSE
1980,2019,492,Metal molders,,FALSE
1980,2019,493,Motion picture projectionists,,FALSE
1980,2019,494,"Optician, lens grinder/polisher",,FALSE
1980,2019,495,"Painters, construction and maintenance",,FALSE
1980,2019,496,County and city road construction and maintenance workers,,FALSE
1980,2019,500,Paper/pulp mill workers,,FALSE
1980,2019,501,Paper hangers and decorators (painters),,FALSE
1980,2019,502,"Pattern and model makers, except paper",,FALSE
1980,2019,504,"Piano/organ tuner, repairman",,FALSE
1980,2019,505,Plasterers and lathers,,FALSE
1980,2019,507,Shipyard workers and shipfitters,,FALSE
1980,2019,508,Steamfitters,,FALSE
1980,2019,509,"Atomic steamfitters, pipefitters, etc.",,FALSE
1980,2019,510,Plumbers and pipefitters,,FALSE
1980,2019,511,Newspaper worker NEC,,FALSE
1980,2019,512,Printing pressmen and plate printers,,FALSE
1980,2019,513,"Rollers and roll hands, metal",,FALSE
1980,2019,514,Roofers and slaters,,FALSE
1980,2019,515,"Shoemakers, shoe repairers, and leather workers",,FALSE
