file_year,from_name,to_name,missing,notes
2022,Race Filipino,race_filipino,FALSE,
2022,Race Guamanian or Chamorro,race_guamanian_or_chamorro,FALSE,
2022,Race Hawaiian,race_hawaiian,FALSE,
2022,Race Japanese,race_japanese,FALSE,
2022,Race Korean,race_korean,FALSE,
2022,Race Other,race_other,FALSE,
2022,Race Other Asian,race_other_asian,FALSE,
2022,Race Other Pacific Islander,race_other_pacific_islander,FALSE,
2022,Race Samoan,race_samoan,FALSE,
2022,Race Summary Code,race_summary_code,FALSE,
2022,Race Vietnamese,race_vietnamese,FALSE,
2022,Race White,race_white,FALSE,
2022,Record Axis Code 1,record_axis_code_1,FALSE,
2022,Record Axis Code 2,record_axis_code_2,FALSE,
2022,Record Axis Code 3,record_axis_code_3,FALSE,
2022,Record Axis Code 4,record_axis_code_4,FALSE,
2022,Record Axis Code 5,record_axis_code_5,FALSE,
2022,Record Axis Code 6,record_axis_code_6,FALSE,
2022,Record Axis Code 7,record_axis_code_7,FALSE,
2022,Record Axis Code 8,record_axis_code_8,FALSE,
2022,Record Axis Code 9,record_axis_code_9,FALSE,
2022,Record Axis Code 10,record_axis_code_10,FALSE,
2022,Record Axis Code 11,record_axis_code_11,FALSE,
2022,Record Axis Code 12,record_axis_code_12,FALSE,
2022,Record Axis Code 13,record_axis_code_13,FALSE,
2022,Record Axis Code 14,record_axis_code_14,FALSE,
2022,Record Axis Code 15,record_axis_code_15,FALSE,
2022,Record Axis Code 16,record_axis_code_16,FALSE,
2022,Record Axis Code 17,record_axis_code_17,FALSE,
2022,Record Axis Code 18,record_axis_code_18,FALSE,
2022,Record Axis Code 19,record_axis_code_19,FALSE,
2022,Record Axis Code 20,record_axis_code_20,FALSE,
2022,Residence City Limits,residence_city_limits,FALSE,
2022,Residence County City WA Code,residence_county_city_wa_code,TRUE,WA codes only utilized from 2010-2021 and they do not exist for 2022 and later data sets.
2022,Residence County WA Code,residence_county_wa_code,TRUE,WA codes only utilized from 2010-2021 and they do not exist for 2022 and later data sets.
2022,Residence Length,residence_length,FALSE,
2022,Residence Length Type,residence_length_type,FALSE,
2022,Residence State FIPS Code,residence_state_fips_code,FALSE,
2022,Residence Zip Code,residence_zip_code,FALSE,
2022,Sex,sex,FALSE,
2022,State File Number,state_file_number,FALSE,
2022,Time of Death,time_of_death,TRUE,
2022,Time of Death - Hour,time_of_death_hour,FALSE,
2022,Time of Death - Minutes,time_of_death_minutes,FALSE,
2022,Time of Injury,time_of_injury,TRUE,
2022,Time of Injury - Hour,time_of_injury_hour,FALSE,
2022,Time of Injury - Minutes,time_of_injury_minutes,FALSE,
2022,Tobacco,tobacco,FALSE,
2022,Underlying COD Code,underlying_cod_code,FALSE,
